trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status
TRIP00037884,LOAD00037884,DRV00066,TRK00093,TRL00158,2023-04-30,273,5.1,37.4,7.3,12.0,Completed
TRIP00037885,LOAD00037885,DRV00128,TRK00030,TRL00162,2023-04-30,2865,45.4,404.1,7.09,5.9,Completed
TRIP00037886,LOAD00037886,DRV00066,TRK00063,TRL00141,2023-04-30,90,1.4,14.9,6.06,8.4,Completed
TRIP00037887,LOAD00037887,DRV00012,TRK00040,TRL00038,2023-04-30,1061,17.8,157.0,6.76,7.4,Completed
TRIP00037888,LOAD00037888,DRV00130,TRK00093,,2023-04-30,3105,57.5,510.7,6.08,6.4,Completed
TRIP00037889,LOAD00037889,DRV00058,TRK00062,TRL00062,2023-04-30,1777,34.0,310.1,5.73,2.9,Completed
TRIP00037890,LOAD00037890,DRV00063,TRK00106,TRL00052,2023-04-30,477,8.6,67.2,7.1,8.9,Completed
TRIP00037891,LOAD00037891,DRV00050,TRK00106,TRL00115,2023-04-30,474,8.1,67.5,7.02,9.7,Completed
TRIP00037892,LOAD00037892,DRV00119,TRK00111,TRL00073,2023-04-30,2397,37.0,427.3,5.61,4.4,Completed
TRIP00037893,LOAD00037893,DRV00030,TRK00040,TRL00169,2023-04-30,1250,24.5,179.1,6.98,5.2,Completed
TRIP00037894,LOAD00037894,DRV00051,TRK00116,TRL00147,2023-04-30,1660,29.6,288.2,5.76,3.0,Completed
TRIP00037895,LOAD00037895,,TRK00115,TRL00009,2023-04-30,2807,54.7,384.5,7.3,2.3,Completed
TRIP00037896,LOAD00037896,DRV00012,TRK00020,TRL00060,2023-04-30,820,12.9,115.5,7.1,3.4,Completed
TRIP00037897,LOAD00037897,DRV00129,TRK00065,TRL00140,2023-04-30,2678,44.3,379.3,7.06,9.7,Completed
TRIP00037898,LOAD00037898,DRV00112,TRK00039,TRL00076,2023-04-30,1207,22.2,161.1,7.49,6.8,Completed
TRIP00037899,LOAD00037899,DRV00111,TRK00091,TRL00104,2023-04-30,664,11.7,119.4,5.56,5.3,Completed
TRIP00037900,LOAD00037900,DRV00098,TRK00079,TRL00137,2023-04-30,2437,41.9,335.2,7.27,5.4,Completed
TRIP00037901,LOAD00037901,DRV00122,TRK00083,TRL00130,2023-04-30,1290,25.7,181.7,7.1,9.3,Completed
TRIP00037902,LOAD00037902,DRV00111,TRK00023,TRL00022,2023-04-30,172,3.1,26.8,6.41,3.7,Completed
TRIP00037903,LOAD00037903,DRV00082,TRK00063,TRL00146,2023-04-30,1284,21.1,193.7,6.63,6.7,Completed
TRIP00037904,LOAD00037904,DRV00001,TRK00113,TRL00169,2023-04-30,2376,47.4,321.1,7.4,3.2,Completed
TRIP00037905,LOAD00037905,DRV00069,TRK00039,TRL00093,2023-04-30,2137,35.9,374.9,5.7,7.3,Completed
TRIP00037906,LOAD00037906,DRV00123,TRK00103,TRL00164,2023-04-30,2804,47.5,413.0,6.79,10.8,Completed
TRIP00037907,LOAD00037907,DRV00146,TRK00073,TRL00114,2023-04-30,274,4.5,49.2,5.57,9.7,Completed
TRIP00037908,LOAD00037908,DRV00113,TRK00050,TRL00019,2023-04-30,695,12.1,109.1,6.37,11.1,Completed
TRIP00037909,LOAD00037909,DRV00092,TRK00002,TRL00130,2023-04-30,1160,22.6,201.0,5.77,8.9,Completed
TRIP00037910,LOAD00037910,DRV00084,TRK00006,TRL00024,2023-04-30,2018,31.4,342.6,5.89,6.0,Completed
TRIP00037911,LOAD00037911,DRV00088,TRK00045,TRL00063,2023-05-01,2077,32.1,340.5,6.1,9.4,Completed
TRIP00037912,LOAD00037912,DRV00117,TRK00049,TRL00037,2023-05-01,2157,34.0,293.9,7.34,5.3,Completed
TRIP00037913,LOAD00037913,DRV00102,TRK00091,TRL00023,2023-05-01,1078,18.9,170.3,6.33,4.6,Completed
TRIP00037914,LOAD00037914,DRV00099,TRK00053,TRL00123,2023-05-01,1083,17.7,187.4,5.78,3.5,Completed
TRIP00037915,LOAD00037915,DRV00058,TRK00073,TRL00168,2023-05-01,2778,48.2,419.6,6.62,9.8,Completed
TRIP00037916,LOAD00037916,,TRK00065,TRL00020,2023-05-01,1567,25.0,246.8,6.35,7.9,Completed
TRIP00037917,LOAD00037917,DRV00132,TRK00041,TRL00163,2023-05-01,1319,24.8,187.6,7.03,11.2,Completed
TRIP00037918,LOAD00037918,DRV00099,TRK00068,TRL00078,2023-05-01,2333,44.7,365.7,6.38,11.3,Completed
TRIP00037919,LOAD00037919,DRV00134,TRK00085,TRL00108,2023-05-01,549,9.2,92.3,5.95,8.8,Completed
TRIP00037920,LOAD00037920,DRV00026,TRK00084,TRL00167,2023-05-01,1547,27.5,266.7,5.8,4.5,Completed
TRIP00037921,LOAD00037921,DRV00062,TRK00073,TRL00104,2023-05-01,1346,25.2,195.9,6.87,9.2,Completed
TRIP00037922,LOAD00037922,DRV00023,TRK00031,TRL00065,2023-05-01,2735,46.4,408.8,6.69,9.3,Completed
TRIP00037923,LOAD00037923,DRV00010,TRK00011,TRL00089,2023-05-01,3232,64.0,540.5,5.98,8.9,Completed
TRIP00037924,LOAD00037924,DRV00121,TRK00086,,2023-05-01,2146,37.8,315.6,6.8,3.6,Completed
TRIP00037925,LOAD00037925,DRV00139,TRK00006,TRL00099,2023-05-01,2571,42.9,356.6,7.21,3.5,Completed
TRIP00037926,LOAD00037926,DRV00089,TRK00058,TRL00092,2023-05-01,2908,57.2,387.7,7.5,8.9,Completed
TRIP00037927,LOAD00037927,DRV00074,TRK00050,TRL00101,2023-05-01,2213,40.2,382.9,5.78,9.5,Completed
TRIP00037928,LOAD00037928,DRV00101,TRK00096,TRL00150,2023-05-01,825,13.9,121.0,6.82,4.6,Completed
TRIP00037929,LOAD00037929,DRV00017,TRK00120,TRL00117,2023-05-01,2201,36.3,379.5,5.8,9.3,Completed
TRIP00037930,LOAD00037930,DRV00060,TRK00013,TRL00115,2023-05-01,1827,31.1,281.1,6.5,10.9,Completed
TRIP00037931,LOAD00037931,DRV00119,TRK00113,TRL00087,2023-05-01,512,9.6,83.9,6.1,11.2,Completed
TRIP00037932,LOAD00037932,DRV00020,TRK00063,TRL00019,2023-05-01,720,12.1,115.0,6.26,10.2,Completed
TRIP00037933,LOAD00037933,DRV00011,TRK00010,TRL00053,2023-05-01,1625,30.1,291.2,5.58,10.2,Completed
TRIP00037934,LOAD00037934,DRV00141,TRK00041,TRL00120,2023-05-01,711,11.1,107.6,6.61,11.9,Completed
TRIP00037935,LOAD00037935,DRV00130,TRK00029,TRL00032,2023-05-01,1614,30.6,258.7,6.24,8.6,Completed
TRIP00037936,LOAD00037936,DRV00011,TRK00029,TRL00019,2023-05-01,2333,38.3,396.1,5.89,9.5,Completed
TRIP00037937,LOAD00037937,DRV00122,TRK00048,TRL00011,2023-05-01,2375,43.8,325.3,7.3,4.6,Completed
TRIP00037938,LOAD00037938,DRV00079,TRK00052,TRL00168,2023-05-01,1155,19.4,190.6,6.06,11.1,Completed
TRIP00037939,LOAD00037939,DRV00056,TRK00057,TRL00106,2023-05-01,1777,30.8,254.2,6.99,3.3,Completed
TRIP00037940,LOAD00037940,DRV00070,TRK00101,TRL00021,2023-05-01,95,1.6,16.7,5.7,8.7,Completed
TRIP00037941,LOAD00037941,DRV00013,TRK00023,TRL00109,2023-05-01,2750,46.2,455.3,6.04,9.3,Completed
TRIP00037942,LOAD00037942,DRV00044,TRK00106,TRL00021,2023-05-01,1165,20.3,195.5,5.96,9.9,Completed
TRIP00037943,LOAD00037943,DRV00091,TRK00085,TRL00108,2023-05-01,1167,22.0,169.9,6.87,6.4,Completed
TRIP00037944,LOAD00037944,DRV00114,TRK00105,TRL00135,2023-05-01,690,11.8,100.0,6.9,10.0,Completed
TRIP00037945,LOAD00037945,DRV00016,TRK00001,TRL00152,2023-05-01,632,12.0,88.9,7.11,10.8,Completed
TRIP00037946,LOAD00037946,DRV00113,TRK00041,TRL00141,2023-05-01,679,13.5,94.4,7.19,11.8,Completed
TRIP00037947,LOAD00037947,DRV00019,TRK00050,TRL00097,2023-05-01,489,8.4,72.2,6.77,3.7,Completed
TRIP00037948,LOAD00037948,DRV00130,,TRL00159,2023-05-01,93,1.5,12.8,7.29,9.3,Completed
TRIP00037949,LOAD00037949,DRV00050,TRK00098,TRL00093,2023-05-01,2356,39.6,327.7,7.19,8.0,Completed
TRIP00037950,LOAD00037950,DRV00128,TRK00068,TRL00085,2023-05-01,724,12.6,99.5,7.28,7.5,Completed
TRIP00037951,LOAD00037951,DRV00147,TRK00074,TRL00086,2023-05-01,1850,34.3,265.0,6.98,4.4,Completed
TRIP00037952,LOAD00037952,DRV00134,TRK00014,TRL00032,2023-05-01,585,10.4,99.7,5.87,5.8,Completed
TRIP00037953,LOAD00037953,DRV00120,TRK00051,TRL00153,2023-05-01,2213,38.1,333.8,6.63,10.4,Completed
TRIP00037954,LOAD00037954,DRV00005,TRK00052,TRL00085,2023-05-01,1192,23.8,211.3,5.64,11.3,Completed
TRIP00037955,LOAD00037955,DRV00003,TRK00098,TRL00174,2023-05-01,1184,20.9,192.5,6.15,2.4,Completed
TRIP00037956,LOAD00037956,DRV00036,TRK00023,TRL00001,2023-05-01,2199,37.9,338.8,6.49,2.3,Completed
TRIP00037957,LOAD00037957,DRV00003,TRK00025,TRL00080,2023-05-01,554,8.6,74.6,7.43,5.6,Completed
TRIP00037958,LOAD00037958,DRV00004,TRK00055,TRL00095,2023-05-01,513,9.8,92.8,5.53,9.9,Completed
TRIP00037959,LOAD00037959,,TRK00035,TRL00149,2023-05-01,715,12.8,124.8,5.73,7.2,Completed
TRIP00037960,LOAD00037960,,TRK00103,TRL00081,2023-05-01,1280,20.9,177.3,7.22,4.1,Completed
TRIP00037961,LOAD00037961,DRV00024,TRK00071,TRL00132,2023-05-01,2692,43.9,465.7,5.78,8.6,Completed
TRIP00037962,LOAD00037962,DRV00133,TRK00090,TRL00141,2023-05-01,1527,28.7,258.8,5.9,12.0,Completed
TRIP00037963,LOAD00037963,DRV00006,TRK00011,TRL00079,2023-05-01,165,3.3,22.4,7.35,9.7,Completed
TRIP00037964,LOAD00037964,DRV00026,TRK00072,TRL00032,2023-05-01,538,9.8,79.7,6.75,10.3,Completed
TRIP00037965,LOAD00037965,DRV00064,TRK00074,TRL00101,2023-05-01,772,13.6,104.7,7.37,7.8,Completed
TRIP00037966,LOAD00037966,DRV00138,TRK00073,TRL00116,2023-05-01,1829,33.2,282.3,6.48,2.8,Completed
TRIP00037967,LOAD00037967,DRV00147,TRK00004,TRL00175,2023-05-01,1292,23.7,190.3,6.79,4.7,Completed
TRIP00037968,LOAD00037968,DRV00032,TRK00023,TRL00087,2023-05-02,1218,20.9,212.6,5.73,5.5,Completed
TRIP00037969,LOAD00037969,DRV00061,TRK00062,TRL00100,2023-05-02,2482,47.9,420.7,5.9,7.4,Completed
TRIP00037970,LOAD00037970,DRV00003,TRK00097,TRL00136,2023-05-02,2243,38.3,336.3,6.67,9.3,Completed
TRIP00037971,LOAD00037971,,TRK00065,TRL00010,2023-05-02,1313,21.1,217.7,6.03,11.6,Completed
TRIP00037972,LOAD00037972,DRV00003,TRK00033,TRL00026,2023-05-02,1220,21.9,171.3,7.12,6.9,Completed
TRIP00037973,LOAD00037973,DRV00062,TRK00106,TRL00030,2023-05-02,1075,21.3,149.9,7.17,3.7,Completed
TRIP00037974,LOAD00037974,DRV00143,TRK00036,TRL00074,2023-05-02,2339,39.7,343.5,6.81,4.9,Completed
TRIP00037975,LOAD00037975,DRV00095,TRK00070,TRL00007,2023-05-02,2385,42.2,353.3,6.75,9.9,Completed
TRIP00037976,LOAD00037976,DRV00028,TRK00024,TRL00001,2023-05-02,2095,35.4,305.4,6.86,7.7,Completed
TRIP00037977,LOAD00037977,DRV00130,TRK00051,TRL00153,2023-05-02,818,12.6,109.9,7.44,9.1,Completed
TRIP00037978,LOAD00037978,,TRK00065,TRL00140,2023-05-02,1693,27.0,254.2,6.66,5.4,Completed
TRIP00037979,LOAD00037979,DRV00044,TRK00026,TRL00131,2023-05-02,282,4.5,46.6,6.05,9.3,Completed
TRIP00037980,LOAD00037980,DRV00025,TRK00039,TRL00094,2023-05-02,912,17.1,125.6,7.26,8.2,Completed
TRIP00037981,LOAD00037981,DRV00013,TRK00093,TRL00119,2023-05-02,1367,24.5,224.8,6.08,10.0,Completed
TRIP00037982,LOAD00037982,DRV00022,TRK00053,TRL00137,2023-05-02,695,13.7,126.1,5.51,7.6,Completed
TRIP00037983,LOAD00037983,DRV00070,TRK00016,TRL00107,2023-05-02,885,14.9,118.3,7.48,2.5,Completed
TRIP00037984,LOAD00037984,DRV00103,TRK00110,TRL00047,2023-05-02,1572,29.3,214.8,7.32,10.3,Completed
TRIP00037985,LOAD00037985,DRV00050,TRK00067,TRL00092,2023-05-02,1598,31.8,287.4,5.56,9.9,Completed
TRIP00037986,LOAD00037986,DRV00109,TRK00099,TRL00051,2023-05-02,2075,38.1,291.0,7.13,9.2,Completed
TRIP00037987,LOAD00037987,DRV00123,TRK00057,TRL00159,2023-05-02,1873,30.8,319.1,5.87,9.9,Completed
TRIP00037988,LOAD00037988,DRV00017,TRK00051,TRL00025,2023-05-02,2052,32.2,292.3,7.02,11.3,Completed
TRIP00037989,LOAD00037989,DRV00069,TRK00039,TRL00099,2023-05-02,1322,24.8,209.2,6.32,9.1,Completed
TRIP00037990,LOAD00037990,DRV00069,TRK00008,TRL00105,2023-05-02,2474,44.7,376.6,6.57,9.4,Completed
TRIP00037991,LOAD00037991,DRV00097,TRK00061,TRL00104,2023-05-02,1887,36.8,300.0,6.29,3.9,Completed
TRIP00037992,LOAD00037992,DRV00030,TRK00070,TRL00001,2023-05-02,1848,31.8,290.1,6.37,9.7,Completed
TRIP00037993,LOAD00037993,DRV00065,TRK00030,TRL00165,2023-05-02,2299,40.6,335.1,6.86,3.8,Completed
TRIP00037994,LOAD00037994,DRV00099,TRK00041,TRL00063,2023-05-02,671,11.0,106.2,6.32,6.8,Completed
TRIP00037995,LOAD00037995,DRV00141,TRK00116,TRL00120,2023-05-02,826,14.3,136.3,6.06,5.0,Completed
TRIP00037996,LOAD00037996,DRV00125,TRK00015,TRL00047,2023-05-02,1869,29.0,262.9,7.11,8.8,Completed
TRIP00037997,LOAD00037997,DRV00110,TRK00114,TRL00130,2023-05-02,2244,42.5,343.6,6.53,5.9,Completed
TRIP00037998,LOAD00037998,DRV00094,TRK00051,TRL00009,2023-05-02,2268,43.1,342.1,6.63,7.1,Completed
TRIP00037999,LOAD00037999,DRV00033,TRK00110,TRL00112,2023-05-02,1243,23.1,216.6,5.74,4.5,Completed
TRIP00038000,LOAD00038000,DRV00134,TRK00026,TRL00168,2023-05-02,1210,23.3,182.2,6.64,5.2,Completed
TRIP00038001,LOAD00038001,DRV00121,TRK00097,TRL00028,2023-05-02,932,16.0,162.9,5.72,3.5,Completed
TRIP00038002,LOAD00038002,DRV00130,TRK00078,TRL00113,2023-05-02,1286,21.0,218.0,5.9,5.7,Completed
TRIP00038003,LOAD00038003,DRV00038,TRK00058,TRL00036,2023-05-02,905,18.0,130.4,6.94,3.3,Completed
TRIP00038004,LOAD00038004,DRV00054,TRK00041,TRL00108,2023-05-02,1430,28.0,204.9,6.98,6.9,Completed
TRIP00038005,LOAD00038005,DRV00059,TRK00051,TRL00055,2023-05-02,570,9.8,99.1,5.75,5.5,Completed
TRIP00038006,LOAD00038006,DRV00099,TRK00108,TRL00090,2023-05-02,576,11.4,97.0,5.94,5.1,Completed
TRIP00038007,LOAD00038007,DRV00062,TRK00025,TRL00032,2023-05-02,271,4.4,41.6,6.51,2.2,Completed
TRIP00038008,LOAD00038008,DRV00053,TRK00035,TRL00110,2023-05-02,1261,21.6,212.3,5.94,9.6,Completed
TRIP00038009,LOAD00038009,DRV00078,TRK00101,TRL00095,2023-05-02,2727,53.4,434.9,6.27,4.6,Completed
TRIP00038010,LOAD00038010,DRV00023,TRK00015,TRL00114,2023-05-02,1652,32.3,281.4,5.87,9.6,Completed
TRIP00038011,LOAD00038011,DRV00126,TRK00050,,2023-05-02,510,9.5,84.9,6.01,8.8,Completed
TRIP00038012,LOAD00038012,DRV00104,TRK00029,TRL00171,2023-05-02,1266,22.5,228.1,5.55,6.3,Completed
TRIP00038013,LOAD00038013,DRV00099,TRK00011,TRL00010,2023-05-02,811,12.6,146.9,5.52,5.9,Completed
TRIP00038014,LOAD00038014,DRV00032,TRK00018,TRL00051,2023-05-02,2799,48.6,412.2,6.79,10.9,Completed
TRIP00038015,LOAD00038015,DRV00001,TRK00048,TRL00008,2023-05-02,2221,43.2,299.7,7.41,6.2,Completed
TRIP00038016,LOAD00038016,DRV00034,TRK00023,TRL00013,2023-05-02,715,11.8,102.1,7.0,7.4,Completed
TRIP00038017,LOAD00038017,DRV00041,TRK00015,TRL00001,2023-05-02,1536,23.6,236.3,6.5,2.6,Completed
TRIP00038018,LOAD00038018,DRV00087,TRK00085,TRL00072,2023-05-02,807,13.8,129.3,6.24,5.5,Completed
TRIP00038019,LOAD00038019,DRV00003,TRK00110,TRL00117,2023-05-02,507,7.9,71.5,7.09,11.8,Completed
TRIP00038020,LOAD00038020,DRV00090,TRK00080,TRL00176,2023-05-02,2115,36.4,320.0,6.61,7.3,Completed
TRIP00038021,LOAD00038021,DRV00015,TRK00089,TRL00102,2023-05-02,1809,31.1,249.2,7.26,7.0,Completed
TRIP00038022,LOAD00038022,DRV00004,TRK00073,TRL00090,2023-05-02,1111,19.2,196.6,5.65,7.5,Completed
TRIP00038023,LOAD00038023,DRV00104,TRK00112,TRL00027,2023-05-02,257,4.3,43.3,5.94,6.7,Completed
TRIP00038024,LOAD00038024,DRV00015,TRK00069,TRL00126,2023-05-02,691,12.3,121.0,5.71,7.7,Completed
TRIP00038025,LOAD00038025,DRV00041,TRK00061,TRL00175,2023-05-02,3228,62.3,542.5,5.95,11.5,Completed
TRIP00038026,LOAD00038026,DRV00049,TRK00071,TRL00144,2023-05-02,170,3.0,30.1,5.64,9.4,Completed
TRIP00038027,LOAD00038027,DRV00134,TRK00091,TRL00156,2023-05-02,2369,36.8,351.5,6.74,6.8,Completed
TRIP00038028,LOAD00038028,DRV00014,TRK00095,TRL00100,2023-05-02,1211,18.8,169.8,7.13,6.8,Completed
TRIP00038029,LOAD00038029,DRV00110,TRK00065,TRL00152,2023-05-02,2285,37.0,371.5,6.15,10.3,Completed
TRIP00038030,LOAD00038030,DRV00065,TRK00036,TRL00139,2023-05-02,1221,19.0,186.7,6.54,6.0,Completed
TRIP00038031,LOAD00038031,,TRK00001,TRL00069,2023-05-02,1253,20.7,178.2,7.03,5.9,Completed
TRIP00038032,LOAD00038032,,TRK00074,TRL00004,2023-05-02,1264,22.0,205.2,6.16,5.6,Completed
TRIP00038033,LOAD00038033,DRV00038,TRK00012,TRL00137,2023-05-02,2057,34.3,286.9,7.17,2.1,Completed
TRIP00038034,LOAD00038034,,TRK00007,TRL00044,2023-05-02,706,11.4,105.5,6.69,11.3,Completed
TRIP00038035,LOAD00038035,DRV00063,TRK00026,TRL00159,2023-05-02,3248,60.9,484.8,6.7,9.9,Completed
TRIP00038036,LOAD00038036,DRV00019,TRK00018,,2023-05-02,2784,52.4,477.5,5.83,6.3,Completed
TRIP00038037,LOAD00038037,DRV00118,TRK00048,TRL00041,2023-05-03,802,13.5,121.0,6.63,2.1,Completed
TRIP00038038,LOAD00038038,DRV00100,TRK00108,TRL00015,2023-05-03,808,14.3,116.9,6.91,7.6,Completed
TRIP00038039,LOAD00038039,DRV00092,TRK00029,TRL00040,2023-05-03,717,12.4,100.0,7.17,9.4,Completed
TRIP00038040,LOAD00038040,DRV00039,TRK00079,TRL00011,2023-05-03,780,13.9,117.5,6.64,4.9,Completed
TRIP00038041,LOAD00038041,DRV00119,TRK00007,TRL00048,2023-05-03,1226,24.4,190.4,6.44,9.8,Completed
TRIP00038042,LOAD00038042,DRV00091,TRK00004,TRL00025,2023-05-03,931,18.3,147.5,6.31,6.1,Completed
TRIP00038043,LOAD00038043,DRV00016,TRK00082,TRL00093,2023-05-03,567,10.1,100.2,5.66,6.4,Completed
TRIP00038044,LOAD00038044,DRV00041,TRK00114,TRL00057,2023-05-03,1350,22.1,228.4,5.91,6.7,Completed
TRIP00038045,LOAD00038045,,TRK00020,TRL00038,2023-05-03,2266,38.1,310.0,7.31,4.7,Completed
TRIP00038046,LOAD00038046,DRV00043,TRK00035,TRL00169,2023-05-03,557,10.2,79.5,7.01,10.0,Completed
TRIP00038047,LOAD00038047,DRV00071,TRK00061,TRL00136,2023-05-03,869,13.6,144.4,6.02,5.7,Completed
TRIP00038048,LOAD00038048,DRV00079,TRK00074,TRL00105,2023-05-03,1675,31.3,302.3,5.54,6.9,Completed
TRIP00038049,LOAD00038049,,TRK00001,TRL00031,2023-05-03,93,1.6,15.4,6.04,2.2,Completed
TRIP00038050,LOAD00038050,DRV00032,TRK00029,TRL00014,2023-05-03,1292,20.2,192.0,6.73,10.9,Completed
TRIP00038051,LOAD00038051,DRV00147,TRK00043,TRL00068,2023-05-03,3282,57.2,479.1,6.85,8.5,Completed
TRIP00038052,LOAD00038052,DRV00010,TRK00058,TRL00065,2023-05-03,2223,42.2,326.9,6.8,8.8,Completed
TRIP00038053,LOAD00038053,DRV00150,TRK00023,TRL00072,2023-05-03,580,11.4,90.3,6.42,7.2,Completed
TRIP00038054,LOAD00038054,DRV00102,TRK00105,TRL00067,2023-05-03,1065,19.6,162.6,6.55,3.4,Completed
TRIP00038055,LOAD00038055,DRV00148,TRK00090,TRL00114,2023-05-03,95,1.6,13.1,7.24,7.9,Completed
TRIP00038056,LOAD00038056,DRV00110,TRK00059,TRL00072,2023-05-03,1681,26.3,283.0,5.94,9.4,Completed
TRIP00038057,LOAD00038057,DRV00015,TRK00083,TRL00023,2023-05-03,688,11.7,97.0,7.09,10.5,Completed
TRIP00038058,LOAD00038058,DRV00025,TRK00074,TRL00172,2023-05-03,2400,38.8,350.4,6.85,2.5,Completed
TRIP00038059,LOAD00038059,DRV00081,TRK00013,TRL00098,2023-05-03,1252,20.2,217.0,5.77,6.1,Completed
TRIP00038060,LOAD00038060,DRV00112,TRK00011,TRL00078,2023-05-03,685,10.8,121.0,5.66,5.6,Completed
TRIP00038061,LOAD00038061,DRV00061,TRK00015,TRL00080,2023-05-03,1183,20.0,158.2,7.48,2.4,Completed
TRIP00038062,LOAD00038062,DRV00127,TRK00030,TRL00119,2023-05-03,1611,24.9,265.8,6.06,7.3,Completed
TRIP00038063,LOAD00038063,DRV00037,TRK00060,TRL00148,2023-05-03,2708,51.9,373.5,7.25,9.5,Completed
TRIP00038064,LOAD00038064,DRV00014,TRK00036,TRL00100,2023-05-03,791,14.0,132.5,5.97,2.6,Completed
TRIP00038065,LOAD00038065,DRV00146,TRK00052,TRL00112,2023-05-03,179,2.9,29.1,6.16,4.6,Completed
TRIP00038066,LOAD00038066,DRV00149,TRK00014,TRL00117,2023-05-03,1878,36.9,333.0,5.64,2.4,Completed
TRIP00038067,LOAD00038067,DRV00001,TRK00039,TRL00139,2023-05-03,1301,22.6,174.6,7.45,7.5,Completed
TRIP00038068,LOAD00038068,DRV00110,TRK00069,TRL00157,2023-05-03,1024,15.8,174.1,5.88,9.5,Completed
TRIP00038069,LOAD00038069,DRV00069,TRK00068,TRL00007,2023-05-03,2605,40.7,425.7,6.12,9.9,Completed
TRIP00038070,LOAD00038070,DRV00100,TRK00039,TRL00048,2023-05-03,2343,46.4,409.6,5.72,3.4,Completed
TRIP00038071,LOAD00038071,DRV00090,TRK00080,TRL00115,2023-05-03,1749,32.6,250.9,6.97,10.8,Completed
TRIP00038072,LOAD00038072,,TRK00084,TRL00045,2023-05-03,2581,45.6,425.2,6.07,7.8,Completed
TRIP00038073,LOAD00038073,DRV00075,TRK00090,TRL00130,2023-05-03,2086,32.9,370.5,5.63,4.8,Completed
TRIP00038074,LOAD00038074,DRV00121,TRK00074,TRL00152,2023-05-03,592,10.5,86.0,6.88,7.1,Completed
TRIP00038075,LOAD00038075,,TRK00054,,2023-05-03,96,1.9,15.5,6.19,4.8,Completed
TRIP00038076,LOAD00038076,DRV00004,TRK00016,TRL00015,2023-05-03,2659,42.7,408.4,6.51,11.0,Completed
TRIP00038077,LOAD00038077,DRV00025,TRK00036,TRL00008,2023-05-03,676,10.8,102.3,6.61,10.1,Completed
TRIP00038078,LOAD00038078,DRV00084,TRK00083,TRL00044,2023-05-03,1619,27.5,231.0,7.01,10.1,Completed
TRIP00038079,LOAD00038079,DRV00044,TRK00030,TRL00001,2023-05-03,2264,36.5,402.8,5.62,2.6,Completed
TRIP00038080,LOAD00038080,DRV00017,TRK00071,TRL00013,2023-05-03,1371,23.9,212.9,6.44,2.3,Completed
TRIP00038081,LOAD00038081,DRV00147,TRK00012,TRL00056,2023-05-03,2802,48.0,435.1,6.44,9.2,Completed
TRIP00038082,LOAD00038082,DRV00019,TRK00072,TRL00162,2023-05-03,1768,31.4,321.5,5.5,11.7,Completed
TRIP00038083,LOAD00038083,DRV00111,TRK00016,TRL00086,2023-05-03,2138,40.1,331.5,6.45,11.1,Completed
TRIP00038084,LOAD00038084,DRV00121,TRK00062,TRL00011,2023-05-03,2129,33.8,320.2,6.65,10.2,Completed
TRIP00038085,LOAD00038085,DRV00069,TRK00064,TRL00121,2023-05-03,708,13.8,121.6,5.82,11.6,Completed
TRIP00038086,LOAD00038086,DRV00038,TRK00078,TRL00012,2023-05-03,627,10.2,84.8,7.39,2.6,Completed
TRIP00038087,LOAD00038087,DRV00022,TRK00002,TRL00013,2023-05-03,813,12.7,123.9,6.56,6.1,Completed
TRIP00038088,LOAD00038088,DRV00059,TRK00067,TRL00034,2023-05-03,1798,34.0,259.1,6.94,2.4,Completed
TRIP00038089,LOAD00038089,DRV00002,TRK00097,TRL00140,2023-05-03,2093,39.4,309.6,6.76,6.6,Completed
TRIP00038090,LOAD00038090,DRV00126,TRK00051,TRL00122,2023-05-03,2041,36.5,336.2,6.07,5.7,Completed
TRIP00038091,LOAD00038091,DRV00038,TRK00062,TRL00094,2023-05-03,917,14.9,143.1,6.41,5.8,Completed
TRIP00038092,LOAD00038092,DRV00030,TRK00057,TRL00080,2023-05-03,722,14.0,126.0,5.73,3.7,Completed
TRIP00038093,LOAD00038093,DRV00077,TRK00089,TRL00128,2023-05-03,640,11.0,97.6,6.56,4.8,Completed
TRIP00038094,LOAD00038094,DRV00121,TRK00115,TRL00119,2023-05-03,262,4.5,38.6,6.78,4.4,Completed
TRIP00038095,LOAD00038095,DRV00018,TRK00001,TRL00138,2023-05-03,754,12.7,118.7,6.35,11.7,Completed
TRIP00038096,LOAD00038096,DRV00091,TRK00111,TRL00102,2023-05-03,95,1.5,17.0,5.6,2.7,Completed
TRIP00038097,LOAD00038097,DRV00049,TRK00036,TRL00169,2023-05-03,1314,21.9,195.2,6.73,9.3,Completed
TRIP00038098,LOAD00038098,DRV00114,TRK00069,TRL00015,2023-05-04,2802,46.0,406.7,6.89,11.8,Completed
TRIP00038099,LOAD00038099,DRV00066,TRK00065,TRL00094,2023-05-04,2378,46.6,342.2,6.95,8.9,Completed
TRIP00038100,LOAD00038100,DRV00100,TRK00057,TRL00135,2023-05-04,1679,26.1,244.0,6.88,7.0,Completed
TRIP00038101,LOAD00038101,DRV00089,TRK00090,TRL00008,2023-05-04,2293,36.7,308.6,7.43,7.3,Completed
TRIP00038102,LOAD00038102,DRV00071,TRK00060,TRL00153,2023-05-04,555,10.6,75.0,7.4,8.5,Completed
TRIP00038103,LOAD00038103,DRV00114,TRK00004,TRL00037,2023-05-04,2679,45.7,449.5,5.96,10.8,Completed
