load_id,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,load_status,booking_type
LOAD00034728,CUST00037,RTE00004,2023-03-21,Refrigerated,18391,12,3480.03,383.23,75,Completed,Contract
LOAD00034729,CUST00055,RTE00042,2023-03-21,Dry Van,38810,4,6461.99,472.14,200,Completed,Dedicated
LOAD00034730,CUST00117,RTE00049,2023-03-21,Dry Van,11787,10,2007.72,144.0,50,Completed,Contract
LOAD00034731,CUST00051,RTE00017,2023-03-21,Dry Van,37142,25,2328.41,384.2,0,Completed,Contract
LOAD00034732,CUST00051,RTE00030,2023-03-21,Refrigerated,28053,8,5024.38,708.51,200,Completed,Contract
LOAD00034733,CUST00100,RTE00030,2023-03-21,Dry Van,22694,13,5177.68,708.51,50,Completed,Spot
LOAD00034734,CUST00098,RTE00047,2023-03-21,Dry Van,41177,1,901.43,76.16,0,Completed,Dedicated
LOAD00034735,CUST00190,RTE00005,2023-03-21,Dry Van,21162,6,4734.93,454.74,100,Completed,Contract
LOAD00034736,CUST00194,RTE00047,2023-03-21,Refrigerated,34429,1,972.55,76.16,50,Completed,Contract
LOAD00034737,CUST00186,RTE00025,2023-03-21,Refrigerated,20689,2,5952.29,565.38,50,Completed,Dedicated
LOAD00034738,CUST00042,RTE00009,2023-03-21,Dry Van,38024,13,1780.98,149.26,75,Completed,Spot
LOAD00034739,CUST00011,RTE00036,2023-03-21,Dry Van,31837,26,633.23,86.46,0,Completed,Spot
LOAD00034740,CUST00132,RTE00033,2023-03-21,Refrigerated,10409,13,386.21,40.08,0,Completed,Spot
LOAD00034741,CUST00127,RTE00012,2023-03-21,Dry Van,42619,15,6292.51,453.91,0,Completed,Spot
LOAD00034742,CUST00144,RTE00021,2023-03-21,Dry Van,27307,3,5318.26,590.24,75,Completed,Dedicated
LOAD00034743,CUST00053,RTE00025,2023-03-21,Dry Van,24763,24,4886.15,565.38,75,Completed,Dedicated
LOAD00034744,CUST00032,RTE00006,2023-03-21,Dry Van,28470,11,1406.26,189.0,200,Completed,Dedicated
LOAD00034745,CUST00194,RTE00012,2023-03-21,Refrigerated,31395,3,7037.82,453.91,0,Completed,Spot
LOAD00034746,CUST00136,RTE00048,2023-03-21,Dry Van,26645,26,6239.43,792.88,50,Completed,Contract
LOAD00034747,CUST00024,RTE00027,2023-03-21,Refrigerated,20197,25,2567.73,419.43,0,Completed,Dedicated
LOAD00034748,CUST00087,RTE00005,2023-03-21,Refrigerated,20116,7,4439.15,454.74,0,Completed,Contract
LOAD00034749,CUST00051,RTE00005,2023-03-21,Refrigerated,38602,14,3702.16,454.74,0,Completed,Dedicated
LOAD00034750,CUST00109,RTE00030,2023-03-21,Refrigerated,26833,26,5116.83,708.51,150,Completed,Contract
LOAD00034751,CUST00094,RTE00042,2023-03-21,Dry Van,33586,21,5661.22,472.14,200,Completed,Dedicated
LOAD00034752,CUST00118,RTE00041,2023-03-21,Refrigerated,20140,7,3356.68,255.36,0,Completed,Contract
LOAD00034753,CUST00102,RTE00041,2023-03-21,Refrigerated,43103,19,2889.08,255.36,200,Completed,Spot
LOAD00034754,CUST00200,RTE00018,2023-03-21,Refrigerated,26561,12,1339.8,187.6,0,Completed,Contract
LOAD00034755,CUST00066,RTE00024,2023-03-21,Refrigerated,13813,3,3310.21,376.0,50,Completed,Dedicated
LOAD00034756,CUST00137,RTE00010,2023-03-21,Dry Van,13072,8,131.51,15.64,0,Completed,Dedicated
LOAD00034757,CUST00145,RTE00006,2023-03-21,Refrigerated,41599,13,1630.04,189.0,150,Completed,Contract
LOAD00034758,CUST00148,RTE00051,2023-03-21,Dry Van,34798,13,3086.58,460.0,0,Completed,Spot
LOAD00034759,CUST00199,RTE00013,2023-03-21,Dry Van,12187,4,1018.86,141.33,0,Completed,Dedicated
LOAD00034760,CUST00134,RTE00024,2023-03-21,Refrigerated,18786,5,3009.62,376.0,150,Completed,Dedicated
LOAD00034761,CUST00184,RTE00006,2023-03-21,Dry Van,23423,12,1456.61,189.0,100,Completed,Spot
LOAD00034762,CUST00105,RTE00014,2023-03-21,Refrigerated,21834,23,2706.21,228.76,100,Completed,Spot
LOAD00034763,CUST00063,RTE00020,2023-03-21,Refrigerated,40132,14,3326.31,738.48,0,Completed,Dedicated
LOAD00034764,CUST00009,RTE00044,2023-03-21,Refrigerated,44854,4,7617.47,814.37,100,Completed,Dedicated
LOAD00034765,CUST00137,RTE00039,2023-03-21,Refrigerated,10933,6,2483.38,344.52,200,Completed,Dedicated
LOAD00034766,CUST00067,RTE00030,2023-03-21,Refrigerated,38480,25,5325.54,708.51,50,Completed,Contract
LOAD00034767,CUST00156,RTE00050,2023-03-21,Dry Van,31384,4,1218.24,170.88,50,Completed,Dedicated
LOAD00034768,CUST00101,RTE00011,2023-03-21,Refrigerated,12127,23,976.79,131.28,200,Completed,Contract
LOAD00034769,CUST00028,RTE00029,2023-03-21,Refrigerated,20500,25,5828.92,891.82,200,Completed,Spot
LOAD00034770,CUST00100,RTE00019,2023-03-21,Refrigerated,37904,7,2532.56,406.72,0,Completed,Dedicated
LOAD00034771,CUST00113,RTE00032,2023-03-21,Dry Van,12854,20,5119.0,451.8,50,Completed,Dedicated
LOAD00034772,CUST00081,RTE00033,2023-03-21,Refrigerated,30698,26,387.97,40.08,200,Completed,Contract
LOAD00034773,CUST00134,RTE00006,2023-03-21,Refrigerated,36261,26,1225.88,189.0,150,Completed,Dedicated
LOAD00034774,CUST00184,RTE00052,2023-03-21,Dry Van,12853,27,1471.78,273.36,100,Completed,Contract
LOAD00034775,CUST00099,RTE00006,2023-03-21,Refrigerated,30081,25,1420.35,189.0,0,Completed,Dedicated
LOAD00034776,CUST00110,RTE00020,2023-03-21,Dry Van,20016,12,4083.6,738.48,200,Completed,Dedicated
LOAD00034777,CUST00192,RTE00011,2023-03-21,Refrigerated,39959,15,962.93,131.28,0,Completed,Dedicated
LOAD00034778,CUST00052,RTE00016,2023-03-21,Dry Van,20962,9,6567.47,463.93,75,Completed,Spot
LOAD00034779,CUST00035,RTE00034,2023-03-21,Refrigerated,30274,21,4366.98,792.88,0,Completed,Spot
LOAD00034780,CUST00176,RTE00020,2023-03-21,Refrigerated,21775,16,3952.1,738.48,0,Completed,Contract
LOAD00034781,CUST00052,RTE00029,2023-03-21,Refrigerated,17902,25,6379.13,891.82,75,Completed,Dedicated
LOAD00034782,CUST00099,RTE00034,2023-03-21,Dry Van,22991,21,5127.68,792.88,0,Completed,Contract
LOAD00034783,CUST00113,RTE00008,2023-03-21,Refrigerated,41245,16,2234.89,114.3,50,Completed,Spot
LOAD00034784,CUST00134,RTE00058,2023-03-21,Dry Van,29810,9,1041.18,98.61,150,Completed,Dedicated
LOAD00034785,CUST00181,RTE00023,2023-03-21,Refrigerated,11200,8,3077.86,216.92,100,Completed,Spot
LOAD00034786,CUST00003,RTE00037,2023-03-21,Dry Van,41162,21,3312.07,537.81,100,Completed,Contract
LOAD00034787,CUST00122,RTE00029,2023-03-21,Refrigerated,12896,10,6509.77,891.82,75,Completed,Contract
LOAD00034788,CUST00007,RTE00046,2023-03-21,Refrigerated,17804,7,5650.55,499.18,100,Completed,Contract
LOAD00034789,CUST00023,RTE00016,2023-03-21,Refrigerated,36351,5,6384.35,463.93,50,Completed,Dedicated
LOAD00034790,CUST00148,RTE00010,2023-03-21,Refrigerated,30754,4,163.85,15.64,150,Completed,Contract
LOAD00034791,CUST00083,RTE00031,2023-03-21,Dry Van,15025,4,1516.25,185.6,75,Completed,Spot
LOAD00034792,CUST00102,RTE00054,2023-03-21,Dry Van,27773,18,3302.81,295.83,0,Completed,Contract
LOAD00034793,CUST00021,RTE00022,2023-03-21,Dry Van,35688,24,1164.99,161.53,50,Completed,Dedicated
LOAD00034794,CUST00114,RTE00033,2023-03-21,Refrigerated,42497,13,396.9,40.08,100,Completed,Contract
LOAD00034795,CUST00161,RTE00050,2023-03-21,Dry Van,16221,25,1265.11,170.88,200,Completed,Contract
LOAD00034796,CUST00121,RTE00029,2023-03-21,Dry Van,30670,12,5678.2,891.82,50,Completed,Dedicated
LOAD00034797,CUST00198,RTE00056,2023-03-21,Refrigerated,12506,27,3786.59,309.24,0,Completed,Contract
LOAD00034798,CUST00076,RTE00046,2023-03-21,Refrigerated,42667,20,6598.31,499.18,0,Completed,Spot
LOAD00034799,CUST00045,RTE00049,2023-03-21,Dry Van,39420,16,2056.9,144.0,150,Completed,Dedicated
LOAD00034800,CUST00177,RTE00011,2023-03-21,Refrigerated,35406,16,880.56,131.28,0,Completed,Contract
LOAD00034801,CUST00053,RTE00025,2023-03-21,Refrigerated,24595,26,4922.35,565.38,200,Completed,Contract
LOAD00034802,CUST00059,RTE00017,2023-03-21,Dry Van,41119,24,2099.81,384.2,0,Completed,Spot
LOAD00034803,CUST00035,RTE00047,2023-03-21,Dry Van,11289,11,1012.34,76.16,0,Completed,Contract
LOAD00034804,CUST00102,RTE00042,2023-03-21,Dry Van,33663,28,6971.12,472.14,200,Completed,Contract
LOAD00034805,CUST00076,RTE00026,2023-03-21,Dry Van,29303,9,3121.38,555.52,0,Completed,Contract
LOAD00034806,CUST00012,RTE00031,2023-03-21,Dry Van,10424,8,1234.0,185.6,75,Completed,Contract
LOAD00034807,CUST00150,RTE00050,2023-03-21,Refrigerated,23372,10,1281.63,170.88,50,Completed,Dedicated
LOAD00034808,CUST00087,RTE00014,2023-03-21,Dry Van,39411,8,2271.09,228.76,0,Completed,Dedicated
LOAD00034809,CUST00059,RTE00022,2023-03-21,Dry Van,33050,3,1071.8,161.53,200,Completed,Spot
LOAD00034810,CUST00008,RTE00033,2023-03-21,Refrigerated,16865,25,450.3,40.08,100,Completed,Dedicated
LOAD00034811,CUST00007,RTE00017,2023-03-21,Dry Van,42272,7,2148.41,384.2,75,Completed,Contract
LOAD00034812,CUST00069,RTE00015,2023-03-22,Refrigerated,11169,20,291.49,13.8,0,Completed,Contract
LOAD00034813,CUST00153,RTE00015,2023-03-22,Dry Van,32268,20,245.87,13.8,75,Completed,Dedicated
LOAD00034814,CUST00170,RTE00033,2023-03-22,Refrigerated,12073,24,430.11,40.08,150,Completed,Spot
LOAD00034815,CUST00031,RTE00056,2023-03-22,Refrigerated,36292,28,4007.28,309.24,0,Completed,Spot
LOAD00034816,CUST00003,RTE00051,2023-03-22,Dry Van,13939,13,3700.54,460.0,0,Completed,Contract
LOAD00034817,CUST00120,RTE00020,2023-03-22,Dry Van,39281,2,4381.66,738.48,50,Completed,Dedicated
LOAD00034818,CUST00148,RTE00030,2023-03-22,Dry Van,26112,25,5852.43,708.51,100,Completed,Dedicated
LOAD00034819,CUST00006,RTE00038,2023-03-22,Dry Van,38283,7,3277.0,314.64,100,Completed,Dedicated
LOAD00034820,CUST00168,RTE00058,2023-03-22,Refrigerated,18535,10,1080.59,98.61,50,Completed,Dedicated
LOAD00034821,CUST00171,RTE00008,2023-03-22,Refrigerated,30293,25,2201.58,114.3,50,Completed,Contract
LOAD00034822,CUST00120,RTE00025,2023-03-22,Refrigerated,30060,24,5264.8,565.38,75,Completed,Contract
LOAD00034823,CUST00145,RTE00050,2023-03-22,Refrigerated,31005,8,1367.18,170.88,150,Completed,Dedicated
LOAD00034824,CUST00007,RTE00031,2023-03-22,Dry Van,20615,28,1580.77,185.6,0,Completed,Spot
LOAD00034825,CUST00169,RTE00022,2023-03-22,Dry Van,22505,12,1049.55,161.53,150,Completed,Spot
LOAD00034826,CUST00055,RTE00030,2023-03-22,Dry Van,18906,21,5777.44,708.51,150,Completed,Dedicated
LOAD00034827,CUST00157,RTE00015,2023-03-22,Refrigerated,20689,21,240.44,13.8,200,Completed,Dedicated
LOAD00034828,CUST00155,RTE00055,2023-03-22,Refrigerated,44399,14,3213.09,357.25,0,Completed,Dedicated
LOAD00034829,CUST00188,RTE00045,2023-03-22,Refrigerated,22434,12,1315.8,137.31,75,Completed,Dedicated
LOAD00034830,CUST00047,RTE00042,2023-03-22,Refrigerated,26641,7,6863.09,472.14,50,Completed,Contract
LOAD00034831,CUST00160,RTE00042,2023-03-22,Dry Van,19692,17,5511.01,472.14,100,Completed,Contract
LOAD00034832,CUST00013,RTE00016,2023-03-22,Dry Van,35851,16,7833.59,463.93,0,Completed,Contract
LOAD00034833,CUST00022,RTE00056,2023-03-22,Refrigerated,11939,21,4641.28,309.24,50,Completed,Dedicated
LOAD00034834,CUST00033,RTE00052,2023-03-22,Refrigerated,24141,9,1170.11,273.36,0,Completed,Dedicated
LOAD00034835,CUST00114,RTE00011,2023-03-22,Refrigerated,13294,19,913.35,131.28,75,Completed,Spot
LOAD00034836,CUST00164,RTE00046,2023-03-22,Dry Van,35603,24,6576.96,499.18,100,Completed,Spot
LOAD00034837,CUST00034,RTE00003,2023-03-22,Dry Van,18972,12,4446.07,580.87,100,Completed,Spot
LOAD00034838,CUST00114,RTE00002,2023-03-22,Dry Van,28333,22,1647.74,153.34,50,Completed,Spot
LOAD00034839,CUST00107,RTE00001,2023-03-22,Dry Van,12019,3,1116.73,128.63,75,Completed,Contract
LOAD00034840,CUST00055,RTE00005,2023-03-22,Refrigerated,30718,24,4065.53,454.74,0,Completed,Dedicated
LOAD00034841,CUST00028,RTE00024,2023-03-22,Dry Van,23524,20,3305.39,376.0,50,Completed,Dedicated
LOAD00034842,CUST00049,RTE00034,2023-03-22,Refrigerated,38669,18,5087.85,792.88,200,Completed,Dedicated
LOAD00034843,CUST00013,RTE00043,2023-03-22,Refrigerated,13516,28,2363.84,249.44,0,Completed,Spot
LOAD00034844,CUST00067,RTE00025,2023-03-22,Refrigerated,44994,17,4963.31,565.38,150,Completed,Spot
LOAD00034845,CUST00028,RTE00041,2023-03-22,Dry Van,40932,1,2941.68,255.36,0,Completed,Contract
LOAD00034846,CUST00116,RTE00046,2023-03-22,Refrigerated,29911,1,6380.2,499.18,0,Completed,Contract
LOAD00034847,CUST00059,RTE00010,2023-03-22,Dry Van,27969,14,150.33,15.64,100,Completed,Contract
LOAD00034848,CUST00025,RTE00007,2023-03-22,Refrigerated,30480,4,4494.05,504.32,75,Completed,Dedicated
LOAD00034849,CUST00166,RTE00046,2023-03-22,Refrigerated,28399,28,5554.78,499.18,150,Completed,Dedicated
LOAD00034850,CUST00154,RTE00047,2023-03-22,Refrigerated,18832,8,1063.07,76.16,100,Completed,Spot
LOAD00034851,CUST00037,RTE00024,2023-03-22,Refrigerated,24996,27,3174.5,376.0,100,Completed,Contract
LOAD00034852,CUST00157,RTE00005,2023-03-22,Dry Van,12730,10,4185.12,454.74,0,Completed,Contract
LOAD00034853,CUST00117,RTE00044,2023-03-22,Dry Van,31739,8,6712.54,814.37,100,Completed,Spot
LOAD00034854,CUST00089,RTE00046,2023-03-22,Dry Van,40150,13,6432.02,499.18,0,Completed,Contract
LOAD00034855,CUST00073,RTE00032,2023-03-22,Refrigerated,20245,15,4214.68,451.8,50,Completed,Dedicated
LOAD00034856,CUST00065,RTE00050,2023-03-22,Refrigerated,23946,12,1196.21,170.88,200,Completed,Spot
LOAD00034857,CUST00091,RTE00002,2023-03-22,Dry Van,35645,14,1312.81,153.34,0,Completed,Spot
LOAD00034858,CUST00056,RTE00037,2023-03-22,Refrigerated,25741,19,3958.92,537.81,100,Completed,Dedicated
LOAD00034859,CUST00007,RTE00017,2023-03-22,Dry Van,21761,17,2274.48,384.2,0,Completed,Spot
LOAD00034860,CUST00100,RTE00054,2023-03-22,Dry Van,25078,2,2672.81,295.83,0,Completed,Contract
LOAD00034861,CUST00186,RTE00044,2023-03-22,Refrigerated,31835,6,7237.55,814.37,0,Completed,Contract
LOAD00034862,CUST00128,RTE00047,2023-03-22,Refrigerated,36519,20,871.43,76.16,0,Completed,Spot
LOAD00034863,CUST00043,RTE00034,2023-03-22,Refrigerated,26830,19,4814.9,792.88,150,Completed,Dedicated
LOAD00034864,CUST00122,RTE00047,2023-03-22,Dry Van,28981,11,924.53,76.16,150,Completed,Dedicated
LOAD00034865,CUST00137,RTE00046,2023-03-22,Refrigerated,23727,22,6911.54,499.18,200,Completed,Contract
LOAD00034866,CUST00052,RTE00046,2023-03-22,Dry Van,30324,24,5506.44,499.18,0,Completed,Dedicated
LOAD00034867,CUST00151,RTE00028,2023-03-22,Refrigerated,23513,5,3647.98,564.72,200,Completed,Dedicated
LOAD00034868,CUST00038,RTE00032,2023-03-22,Dry Van,43307,6,4396.85,451.8,100,Completed,Spot
LOAD00034869,CUST00038,RTE00003,2023-03-22,Dry Van,35135,13,4365.75,580.87,75,Completed,Spot
LOAD00034870,CUST00147,RTE00012,2023-03-22,Refrigerated,38769,6,6966.82,453.91,150,Completed,Contract
LOAD00034871,CUST00172,RTE00053,2023-03-22,Dry Van,32118,24,1790.39,209.79,0,Completed,Dedicated
LOAD00034872,CUST00108,RTE00036,2023-03-22,Refrigerated,15808,5,694.2,86.46,100,Completed,Spot
LOAD00034873,CUST00072,RTE00012,2023-03-22,Dry Van,41494,16,6876.16,453.91,200,Completed,Spot
LOAD00034874,CUST00051,RTE00028,2023-03-22,Refrigerated,43353,27,4107.02,564.72,100,Completed,Dedicated
LOAD00034875,CUST00087,RTE00025,2023-03-22,Dry Van,42854,18,5163.81,565.38,150,Completed,Spot
LOAD00034876,CUST00126,RTE00015,2023-03-22,Dry Van,23037,19,288.57,13.8,75,Completed,Contract
LOAD00034877,CUST00146,RTE00028,2023-03-22,Dry Van,21559,11,4537.48,564.72,150,Completed,Contract
LOAD00034878,CUST00185,RTE00007,2023-03-22,Dry Van,41458,22,3488.04,504.32,200,Completed,Dedicated
LOAD00034879,CUST00129,RTE00002,2023-03-22,Refrigerated,43292,17,1460.01,153.34,0,Completed,Dedicated
LOAD00034880,CUST00012,RTE00014,2023-03-22,Refrigerated,16447,28,2474.1,228.76,0,Completed,Contract
LOAD00034881,CUST00161,RTE00011,2023-03-22,Refrigerated,31906,6,887.95,131.28,0,Completed,Spot
LOAD00034882,CUST00027,RTE00055,2023-03-22,Dry Van,32287,7,3484.03,357.25,50,Completed,Spot
LOAD00034883,CUST00056,RTE00017,2023-03-22,Dry Van,31509,16,1764.04,384.2,150,Completed,Contract
LOAD00034884,CUST00142,RTE00042,2023-03-22,Refrigerated,27703,1,5542.75,472.14,50,Completed,Spot
LOAD00034885,CUST00200,RTE00041,2023-03-22,Refrigerated,16709,13,3806.92,255.36,0,Completed,Contract
LOAD00034886,CUST00048,RTE00026,2023-03-22,Refrigerated,11076,15,3875.45,555.52,50,Completed,Contract
LOAD00034887,CUST00117,RTE00049,2023-03-22,Refrigerated,36974,12,1835.69,144.0,0,Completed,Contract
LOAD00034888,CUST00174,RTE00044,2023-03-22,Refrigerated,44578,3,6916.57,814.37,0,Completed,Spot
LOAD00034889,CUST00200,RTE00033,2023-03-22,Dry Van,17936,11,408.49,40.08,0,Completed,Dedicated
LOAD00034890,CUST00071,RTE00020,2023-03-22,Refrigerated,12095,8,3269.0,738.48,150,Completed,Dedicated
LOAD00034891,CUST00095,RTE00044,2023-03-22,Dry Van,13036,12,7742.14,814.37,100,Completed,Spot
LOAD00034892,CUST00197,RTE00027,2023-03-23,Dry Van,28178,2,2724.89,419.43,100,Completed,Dedicated
LOAD00034893,CUST00196,RTE00055,2023-03-23,Refrigerated,41527,8,3661.0,357.25,0,Completed,Contract
LOAD00034894,CUST00024,RTE00053,2023-03-23,Dry Van,27832,23,1780.7,209.79,0,Completed,Contract
LOAD00034895,CUST00181,RTE00033,2023-03-23,Dry Van,26330,22,345.93,40.08,0,Completed,Dedicated
LOAD00034896,CUST00104,RTE00022,2023-03-23,Dry Van,34087,10,1004.24,161.53,100,Completed,Dedicated
LOAD00034897,CUST00008,RTE00039,2023-03-23,Refrigerated,15565,12,1876.6,344.52,0,Completed,Spot
LOAD00034898,CUST00031,RTE00020,2023-03-23,Dry Van,15317,4,4309.13,738.48,75,Completed,Dedicated
LOAD00034899,CUST00178,RTE00010,2023-03-23,Dry Van,33220,10,131.45,15.64,0,Completed,Spot
LOAD00034900,CUST00076,RTE00021,2023-03-23,Refrigerated,39664,24,4990.51,590.24,75,Completed,Dedicated
LOAD00034901,CUST00074,RTE00036,2023-03-23,Refrigerated,24082,6,789.3,86.46,0,Completed,Spot
LOAD00034902,CUST00058,RTE00030,2023-03-23,Refrigerated,18685,23,4826.46,708.51,0,Completed,Contract
LOAD00034903,CUST00176,RTE00011,2023-03-23,Dry Van,11865,9,1063.06,131.28,200,Completed,Dedicated
LOAD00034904,CUST00088,RTE00038,2023-03-23,Dry Van,13876,16,3653.68,314.64,0,Completed,Contract
LOAD00034905,CUST00026,RTE00027,2023-03-23,Refrigerated,33024,20,2593.04,419.43,50,Completed,Spot
LOAD00034906,CUST00116,RTE00006,2023-03-23,Refrigerated,40979,9,1369.83,189.0,200,Completed,Dedicated
LOAD00034907,CUST00176,RTE00034,2023-03-23,Refrigerated,26488,9,5323.43,792.88,100,Completed,Contract
LOAD00034908,CUST00033,RTE00009,2023-03-23,Dry Van,30531,9,1659.03,149.26,150,Completed,Spot
LOAD00034909,CUST00135,RTE00045,2023-03-23,Refrigerated,41401,23,1315.29,137.31,0,Completed,Dedicated
LOAD00034910,CUST00094,RTE00013,2023-03-23,Dry Van,43006,26,983.26,141.33,75,Completed,Dedicated
LOAD00034911,CUST00086,RTE00058,2023-03-23,Dry Van,22955,22,1085.6,98.61,50,Completed,Spot
LOAD00034912,CUST00147,RTE00032,2023-03-23,Dry Van,35394,22,5030.37,451.8,75,Completed,Dedicated
LOAD00034913,CUST00155,RTE00035,2023-03-23,Dry Van,29103,9,1846.21,344.12,50,Completed,Dedicated
LOAD00034914,CUST00098,RTE00040,2023-03-23,Refrigerated,18967,13,4322.41,524.7,0,Completed,Contract
LOAD00034915,CUST00099,RTE00010,2023-03-23,Refrigerated,31115,12,154.44,15.64,0,Completed,Contract
LOAD00034916,CUST00186,RTE00008,2023-03-23,Refrigerated,14891,19,2264.99,114.3,75,Completed,Dedicated
LOAD00034917,CUST00112,RTE00055,2023-03-23,Refrigerated,27956,25,4082.58,357.25,75,Completed,Dedicated
LOAD00034918,CUST00181,RTE00025,2023-03-23,Dry Van,36450,25,5457.42,565.38,75,Completed,Dedicated
LOAD00034919,CUST00117,RTE00043,2023-03-23,Dry Van,31776,1,2435.04,249.44,200,Completed,Contract
LOAD00034920,CUST00183,RTE00050,2023-03-23,Refrigerated,41705,11,1259.49,170.88,75,Completed,Spot
LOAD00034921,CUST00075,RTE00004,2023-03-23,Dry Van,18682,27,4160.73,383.23,0,Completed,Spot
LOAD00034922,CUST00049,RTE00025,2023-03-23,Refrigerated,41455,27,5458.33,565.38,100,Completed,Contract
LOAD00034923,CUST00100,RTE00051,2023-03-23,Refrigerated,32384,13,3720.88,460.0,50,Completed,Spot
LOAD00034924,CUST00183,RTE00010,2023-03-23,Dry Van,43782,15,128.87,15.64,75,Completed,Dedicated
LOAD00034925,CUST00124,RTE00032,2023-03-23,Refrigerated,14020,20,3881.35,451.8,100,Completed,Dedicated
LOAD00034926,CUST00036,RTE00043,2023-03-23,Dry Van,14084,18,2124.87,249.44,75,Completed,Dedicated
LOAD00034927,CUST00065,RTE00003,2023-03-23,Refrigerated,13139,6,5579.65,580.87,200,Completed,Dedicated
LOAD00034928,CUST00120,RTE00038,2023-03-23,Dry Van,14580,7,3937.77,314.64,100,Completed,Dedicated
LOAD00034929,CUST00101,RTE00054,2023-03-23,Refrigerated,43065,3,3265.73,295.83,75,Completed,Dedicated
LOAD00034930,CUST00017,RTE00028,2023-03-23,Dry Van,26010,4,3856.06,564.72,150,Completed,Spot
LOAD00034931,CUST00097,RTE00003,2023-03-23,Dry Van,28534,21,5836.4,580.87,0,Completed,Dedicated
LOAD00034932,CUST00186,RTE00018,2023-03-23,Refrigerated,22803,27,1495.07,187.6,150,Completed,Dedicated
LOAD00034933,CUST00178,RTE00017,2023-03-23,Dry Van,16437,18,1989.05,384.2,200,Completed,Dedicated
LOAD00034934,CUST00028,RTE00017,2023-03-23,Refrigerated,26841,15,2037.02,384.2,0,Completed,Contract
LOAD00034935,CUST00164,RTE00011,2023-03-23,Refrigerated,28631,17,1037.54,131.28,50,Completed,Dedicated
LOAD00034936,CUST00033,RTE00048,2023-03-23,Refrigerated,39195,3,5504.45,792.88,0,Completed,Contract
LOAD00034937,CUST00184,RTE00046,2023-03-23,Refrigerated,15964,25,5815.3,499.18,100,Completed,Dedicated
LOAD00034938,CUST00046,RTE00054,2023-03-23,Refrigerated,20504,11,3426.45,295.83,0,Completed,Spot
LOAD00034939,CUST00196,RTE00027,2023-03-23,Dry Van,19613,14,2732.45,419.43,100,Completed,Spot
LOAD00034940,CUST00180,RTE00047,2023-03-23,Dry Van,35706,19,1087.85,76.16,0,Completed,Dedicated
LOAD00034941,CUST00159,RTE00038,2023-03-23,Refrigerated,38544,26,3307.16,314.64,200,Completed,Spot
LOAD00034942,CUST00084,RTE00006,2023-03-23,Refrigerated,26530,14,1429.67,189.0,150,Completed,Spot
LOAD00034943,CUST00088,RTE00013,2023-03-23,Refrigerated,42893,13,1076.66,141.33,75,Completed,Dedicated
LOAD00034944,CUST00154,RTE00006,2023-03-23,Refrigerated,31989,24,1362.07,189.0,150,Completed,Dedicated
LOAD00034945,CUST00164,RTE00010,2023-03-23,Dry Van,21650,8,131.74,15.64,200,Completed,Dedicated
LOAD00034946,CUST00157,RTE00002,2023-03-23,Dry Van,26766,6,1270.88,153.34,50,Completed,Spot
LOAD00034947,CUST00129,RTE00004,2023-03-23,Refrigerated,37197,28,4181.87,383.23,0,Completed,Contract
LOAD00034948,CUST00171,RTE00050,2023-03-23,Dry Van,21190,13,1557.5,170.88,75,Completed,Dedicated
